Segmento,Record Name,matches,Relation id
5,hfdh,20,2288
5,hfhjg,11,2289
5,hf,9,2290
5,hgd,8,2291
5,hghghghg,20,2293
5,hghg,15,2294
5,hg,5,2295
5,hhahah,5,2296
5,hhg,19,2297
5,hhhhh,10,2298
5,hhhh,11,2299
5,hhj,6,2302
5,hh,6,2305
5,hi,13,2308
5,hikaru,17,2310
5,hikl,10,2311
5,hillarious,5,2312
5,hillarious,5,2313
5,hipopotamo,11,2314
5,hirst,7,2318
5,hi,5,2321
5,hjb,8,2322
5,hjc,6,2323
5,hjc,6,2324
5,hjk,11,2325
5,hj,11,2326
5,hoi holi,16,2335
5,Hola  k ase,7,2339
5,hola amigos,6,2341
5,hola amor mio,14,2342
5,hola amor,13,2343
5,hola como estas,8,2346
5,hola como estas,6,2347
5,hola estoy funcionando,7,2348
5,hola kevin,5,2350
5,hola me llamo jesu y ustedes,8,2351
5,hola minmin,12,2352
5,hola mundo,7,2353
5,hola perkin,5,2354
5,hola q ase,15,2355
5,hola,6,2359
5,hola,6,2362
5,holaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,8,2364
5,holaaaaaaaa,6,2365
5,holaaaaa,7,2366
5,holaax,6,2370
5,holandesa,6,2372
5,hola,6,2378
5,hola,6,2379
5,hola,6,2381
5,hola,6,2385
5,hola,6,2386
5,hola,6,2388
5,hola,5,2390
5,hola,5,2392
5,hola,7,2393
5,hola,6,2394
5,hola,6,2396
5,hola,5,2397
5,hola,7,2402
5,hola,7,2406
5,hola,7,2408
5,hola,6,2409
5,hola,5,2410
5,hola,6,2411
5,hola,6,2412
5,hola,6,2413
5,hola,7,2414
5,hola,5,2415
5,hola,6,2416
5,hola,7,2417
5,hola,8,2419
5,hola,7,2421
5,hola,6,2422
5,hola,6,2423
5,hola,6,2424
5,hola,7,2425
5,hola,8,2427
5,hola,7,2431
5,hola,5,2432
5,hola,6,2433
5,hola,5,2439
5,hola,6,2440
5,hola,6,2443
5,hola,6,2444
